tt,Page,BrandLocale,AV-DE,AV-EU,AV-FR,BB-DE,BB-ES,BB-FR,BB-GR,BB-IL,BB-TR,BK-FR,CL-DE,CL-ES,CL-FI,CL-FR,CL-GR,CL-IL,CL-TR,CL-IT,DA-IT,EL-BE,EL-DE,EL-ES,EL-FR,EL-GR,EL-IL,EL-TR,JM-EU,JM-FR,JM-ME,LM-DE,LM-EU,MC-AT,MC-BE,MC-DE,MC-ES,MC-FR,MC-GR,MC-HU,MC-IL,MC-IN,MC-KSA,MC-PL,MC-RO,MC-TR,OR-EU,SB-EU,TF-DE
1,BILLING,guestUserBillDetailsEditLinkReg,,,,//input[@id='form--billing_-_-address_billing--field--BILLFORM_BILL_TO_SHIPPING'],,,,,,//div[@data-test-id='dp_form_shipping_billing_same_address_checkbox'],,,//div[@class='sub-section address two-column-form']/div/a,//a[@data-test-id='checkout_billing_panel_edit' and @class='edit change-address js-review-panel-edit'],//input[@id='form--address_shipping--field--SHIPFORM_BILL_TO_SHIPPING'],,,,,,,,,,,,,//div[@class='form-item checkbox bill-to-shipping nojs_hidden']/label,,,//label[@id='form--billing_~address_billing--field--BILLFORM_BILL_TO_SHIPPING--index--0_label'],,,,,"//*[contains(@id,'form--offer_code--field--OFFER_CODE')]",,,,,,,//label[@for='form--address_shipping--field--SHIPFORM_BILL_TO_SHIPPING'],//div[@data-test-id='dp_form_shipping_billing_same_address_checkbox'],//label[@id='form--billing_-_-address_billing--field--BILLFORM_BILL_TO_SHIPPING--index--_label'],,
1,BILLING,continueButtonREG,,,,,,,,,,,,,//input[@data-test-id='form_address_submit'],//input[@data-test-id='form_address_submit'],,,,,,,,,,,,,,,,,,,,,,//label[@for='BILL_TO_SHIPPING'],,,,//input[@data-test-id='form_checkout_shipping_panel_continue'],,,,,,,
1,BILLING,billingContinueButtonREG,//input[@id='continue-checkout'],//input[@id='continue-checkout'],//input[@id='continue-checkout'],input#continue-checkout,(//input[@id='continue-checkout'])[1],"//input[contains(@id,'continue-checkout')]",//input[@id='continue-checkout'],,//button[@data-test-id='dp_continue_checkout'],//*[@data-test-id='dp_continue_checkout'],"//input[contains(@data-test-id,'form_address_submit')]","//input[contains(@data-test-id,'form_address_submit')]",//input[@data-test-id='form_address_submit'],//input[@class='btn btn-mini form-submit' and @data-test-id='form_address_submit'],//input[@data-test-id='form_address_submit'],,//button[@data-test-id='dp_continue_checkout'],,//input[@id='continue-checkout'],"//input[contains(@id,'continue-checkout')]",input#continue-checkout,//input[@id='continue-checkout'] | (//a[@href='javascript:void(0)'])[1],input#continue-checkout,input#continue-checkout,,//button[@data-test-id='dp_continue_checkout'],"//input[contains(@id,'continue-checkout')]",//div[@class='shipping-continue-btn save_btn mobile_hidden clearfix']/input[@data-test-id='form_address_submit'],//input[@data-test-id='form_address_submit'],//input[@data-test-id='form_checkout_shipping_panel_continue'],//input[@id='continue-checkout'],(//input[@class='btn btn-primary form-submit'])[2],//input[@id='continue-checkout'],"//*[contains(@data-test-id,'dp_continue_checkout')]",//div[@id='continue-btn']/input,//input[@data-test-id='form_checkout_delivery_panel_continue' and @class='btn btn-primary form-submit'],"//div[@id='continue-btn']//input[contains(@class,'btn btn-primary form-submit')]","//div[@id='continue-btn']//input[contains(@class,'btn btn-primary form-submit')]",,,,"//div[@id='continue-btn']//input[contains(@class,'btn btn-primary form-submit')]",//*[@id='continue-btn']//input,//button[@data-test-id='dp_continue_checkout'],//input[@id='continue-checkout'],//input[@id='continue-checkout']|//*[@data-test-id='form_checkout_shipping_panel_continue'],//input[@id='continue-checkout']|//input[@class='checkout-buttons-content__item button continue-checkout button--black']
1,MYACCOUNT,ordHistoryREG,//*[@data-test-id='myaccount_menu_orders'],//*[@data-test-id='myaccount_menu_orders'],//*[@data-test-id='myaccount_menu_orders'],,,,//a[@data-test-id='myaccount_menu_orders'],,,//section[@class='account-utilities__section']/ul/li[@class='sidebar-menu__item nav-orders']/a,,,//ul[@class='shortcuts']/li[1]/a,,//ul[@class='shortcuts']/li[@class='past_purchases  ']/a | //li[@class='past_purchases']/a,,//*[@data-test-id='myaccount_menu_orders'],,(//a[@data-test-id='myaccount_menu_orders'])[1],"//a[contains(@href,'/account/order_history/detail.tmpl?prv=his&tid=')][1]",//a[@data-test-id='myaccount_menu_orders'],//a[@data-test-id='myaccount_menu_orders'],//a[@data-test-id='myaccount_menu_orders'],"(//a[contains(@href , '/account/order_history')])[1]",,,"//a[contains(@data-test-id,'myaccount_menu_orders')]",//a[@data-test-id='myaccount_menu_orders'],//a[@data-test-id='myaccount_menu_orders'],//section[@class='account-utilities__section']/ul/li[@class='sidebar-menu__item orders']/a[1],//section[@class='account-utilities__section']/ul/li[@class='sidebar-menu__item orders']/a[1],.past_purchases a,(//a[@data-test-id='myaccount_menu_orders'])[1],//*[@data-test-id='myaccount_menu_orders'],//*[@data-test-id='myaccount_menu_orders'],.past_purchases a,//*[@data-test-id='myaccount_menu_orders'],//*[@data-test-id='myaccount_menu_orders'],,,,//*[@data-test-id='myaccount_menu_orders'],,,//div[@class='orders-list__table--row order-info']/div[@class='orders-list__table--cell order-number']/a,"//a[contains(@data-test-id,'myaccount_menu_account')]",
1,MYACCOUNT,ordDetailsREG,"//li[contains(@class,'past-purchases__trans-id')]//a","//li[contains(@class,'past-purchases__trans-id')]//a",(//a[@class='order-detail-item-link text_link'])[1],,,,//li[@class='past-purchases-data-item__item trans-id']/a,,"(//a[contains(@href , '/account/order_history/detail.tmpl?prv=his&tid')])[1]",//div[@class='orders-list__item']/ul/li[@class='orders-list__table--order-number']/a,,,//ul[@class='order accordion-header']/li[@class='view-details']/a | //span[@class='view-details']/a,,"//ul[contains(@id,'order')]/li[@class='view-details']",,//a[@class='button view-details-button'],,//a[@data-test-id='order_history_detail'],,//tr[@class='order-status-table__row']/td[2]/span/a,"(//a[contains(@href,'/account/order_history/detail.tmpl?')])[1]",//tr[@class='order-status-table__row']/td[2]/span/a,"(//a[contains(@href,'/account/order_history/detail.tmpl?prv=his&tid=')])[1]",,"(//a[contains(@href , '/account/order_history/detail.tmpl?prv=his&tid')])[1]","//a[contains(@class,'order-detail-item-link')]",//a[@class='order-detail-item-link'],//a[@class='order-detail-item-link'],,//div[@class='orders-list__item']/ul/li[@class='orders-list__table--order-number']/a,//a[@data-test-id='order_history_tracking'],//a[@data-test-id='order_history_detail'],//a[@data-test-id='order_history_tracking'],//a[@data-test-id='order_history_tracking'],//a[@data-test-id='order_history_tracking'],//a[@data-test-id='order_history_tracking'],//a[@data-test-id='order_history_tracking'],,,,//a[@data-test-id='order_history_tracking'],//table[@class='orders-list__table']/tbody/tr/td[2]/a[2],//section[@class='orders-list']/table/tbody/tr[1]/td[2]/a[2],,"//a[contains(@class,'order-detail-item-link')]",
1,VIEWCART,offerEditButtonREG,,,,,,,,,,,,,,,,,,,,#offer_header,,,,,,,,,,,,,//h2[@class='offer-code-panel__title checkout__panel-title'],,,,,,,,,,,,,,
1,VIEWCART,applyOfferButtonREG,.button.form-submit,//input[@data-test-id='form_offercode_continue'],.button.form-submit,//input[@class='btn btn-mini form-submit'] | //input[@data-test-id='form_offer_code_apply'],//input[@class='btn btn-mini form-submit'] | //input[@class='offer_submit grey_button'],//*[@data-test-id='form_offer_code_apply']|//input[@value='Valider'],//input[@class='btn btn-mini form-submit'] | //input[@data-test-id='form_offer_code_apply'],,//input[@class='btn btn-mini form-submit'] | //input[@data-test-id='form_offer_code_apply'],//input[@value='APPLIQUER'],.offer-code__submit input.form-submit,"//input[contains(@data-test-id,'form_offer_code_apply')]",//input[@data-test-id='form_offer_code_apply'],.offer-code__submit input.form-submit,.offer-code__submit input.form-submit,,//input[@data-test-id='form_offer_code_apply'],,//input[@data-test-id='form_offercode_continue'],.js-offer-code-form input.form-submit,.js-offer-code-form input.form-submit,//input[@data-test-id='form_offer_code_apply'],//input[@data-test-id='form_offer_code_apply'],//*[@data-test-id='form_offer_code_apply']|//input[@value='?????'],,//input[@data-test-id='form_offer_code_apply'],"//input[contains(@class,'offer_submit button')] | (//input[contains(@class,'offer_submit button')])[2]",//input[@data-test-id='form_offer_code_apply'],//input[@data-test-id='form_offer_code_apply'],//input[@data-test-id='form_offer_code_apply'],//input[@data-test-id='form_offercode_continue'],.offer-code__submit input.form-submit,//input[@data-test-id='form_offercode_continue'] | //input[@data-test-id='form_offer_code_apply'],.offer-code__submit input.form-submit,.offer-code__submit input.form-submit,.offer-code__submit input.form-submit,.offer-code__submit input.form-submit,.offer-code__submit input.form-submit,,//input[@data-test-id='form_offer_code_apply'],,.offer-code__submit input.form-submit,//input[@data-test-id='form_offer_code_apply'],//input[@data-test-id='form_offer_code_apply'],//input[@class='offer_submit button'],"//input[contains(@data-test-id,'cart_offer_button_submit')]",//input[@data-test-id='form_offercode_continue']
1,VIEWCART,validOfferMsgREG,"//div[contains(@id,'error_offer_criteria_met')]","//div[contains(@id,'error_offer_criteria_met')]","//div[contains(@id,'error_offer_criteria_met')]","//li[contains(@id,'offer_criteria_met')]","//li[contains(@id,'offer_criteria_met')]","//li[contains(@id,'offer_criteria_met')]","//li[contains(@id,'offer_criteria_met')]",,//*[@id='invalid_offer_code..'],"//div[contains(@id,'offer_criteria_met')]","//div[contains(@id,'offer_criteria_met')]","//div[contains(@id,'error_offer_criteria_met')]","//div[contains(@id,'error_offer_criteria_met')]","//div[contains(@id,'offer_criteria_met')]","//div[contains(@id,'offer_criteria_met')]",,"//div[contains(@id,'error_offer_criteria_met')]",,//*[@class='cart-items__item--product-price-discount-percent'],"//li[contains(@id,'offer_criteria')]","//li[contains(@id,'offer_criteria_met')]",//li[text()='The discount has been applied.'],"//li[contains(@id,'offer_criteria_met')]","//li[contains(@id,'offer_criteria_met')]",,//*[@id='invalid_offer_code..'] ,"//div[contains(@class,'code_applied')]","//div[contains(@id,'error_offer_criteria_met')]","//div[contains(@id,'error_offer_criteria_met')]","//div[contains(@id,'error_offer_criteria_met')]",,"//div[contains(@id,'error_offer_criteria_met')]","//li[contains(@id,'offer_criteria_met')]","//div[contains(@id,'offer_criteria_met')]","//div[contains(@id,'offer_criteria_met')]","//div[contains(@id,'offer_criteria_met')]","//div[contains(@class,'error_offer_criteria_met')]","//div[contains(@id,'error_offer_criteria_met')]",,,,"//div[contains(@id,'error_offer_criteria_met')]","//*[contains(@id,'error_offer_criteria_met')]","//div[contains(@id,'offer_criteria_met')]","//li[contains(@id,'offer_criteria')]","//li[contains(@id,'offer_criteria_met')]","//li[contains(@id,'offer_criteria_met.2.')]"
1,BILLING,billingEditContinueButtonREG,,//input[@class='checkout-buttons'],,,,,,,,,,,,,,,,,,"//div[contains(@id,'continue-checkout-btm')]/input",,,,,,,,,,,,,,,,,,,,,,,,,,//input[@test_id='continue-checkout'],//input[@data-test-id='cart_primarycheckout']
1,BILLING,billingPageTermsandConditonsREG,,//input[@id='form--checkout_review--field--TERMS'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,//input[@id='form--checkout_review--field--TERMS'],//input[@id='form--checkout_review--field--TERMS']|//input[@id='form--checkout_registration--field--TERMS_PRESENT']
1,VIEWCART,selectQtyDropdownIdREG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,VIEWCART,selectQtyDropDownNameREG,QTY,QTY,QTY,QTY,QTY,QTY,QTY,,,QTY,QTY,QTY,QTY,QTY,QTY,,QTY,,QTY,QTY,QTY,QTY,QTY,QTY,,,QTY,,QTY,QTY,,QTY,QTY,QTY,QTY,,QTY,QTY,,QTY,,QTY,QTY,QTY,QTY,QTY,QTY
1,PAYMENTPAGE,selectPayPalMethod,,//input[@id='form--checkout_payment_type--field--PAYMENT_OPTION--index--payment_option_paypal'],,"//label[contains(@id,'PAYMENT_OPTION--index--payment_option_paypal_label')]",,"//label[contains(@id,'PAYMENT_OPTION--index--payment_option_paypal_label')]",,,,,"//input[contains(@id,'PAYMENT_OPTION--index--payment_option_paypal')]",,,"//input[contains(@id,'PAYMENT_OPTION--index--payment_option_paypal')]",,,,,,"//label[contains(@id,'PAYMENT_OPTION--index--payment_option_paypal')]",//label[@id='form--checkout_payment_type--field--PAYMENT_OPTION--index--payment_option_paypal_label'],,//label[@id='form--checkout_payment_type--field--PAYMENT_OPTION--index--payment_option_paypal_label'],,,,,"//label[contains(@id,'form--checkout_payment_type--field--PAYMENT_OPTION--index--payment_option_paypal_label')]",,"//label[contains(@id,'PAYMENT_OPTION--index--payment_option_paypal_label')]",,"//label[contains(@id,'index--payment_option_paypal_label')]//parent::div","//input[contains(@id,'PAYMENT_OPTION--index--payment_option_paypal')]",//span[@data-test-id='pp_radio_button_Ingenico_PayPal'],,//label[@id='form--checkout_payment_type--field--PAYMENT_OPTION--index--payment_option_paypal_label'],,,,,,"//label[contains(@id,'PAYMENT_OPTION--index--payment_option_paypal_label')]//parent::div",,,,//input[@id='form--checkout_payment_type--field--PAYMENT_OPTION--index--payment_option_paypal'],
1,PAYMENTPAGE,selectPayPalMethod1,"//input[contains(@id,'PAYMENT_OPTION--index--payment_option_paypal')]",,"//input[contains(@id,'PAYMENT_OPTION--index--payment_option_paypal')]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,PAYMENTPAGE,mobRetUsrSelPayPalPayMethod,"//input[contains(@id,'PAYMENT_OPTION--index--payment_option_paypal')]",//input[@id='form--checkout_payment_type--field--PAYMENT_OPTION--index--payment_option_paypal'],"//input[contains(@id,'PAYMENT_OPTION--index--payment_option_paypal')]","//label[contains(@id,'PAYMENT_OPTION--index--payment_option_paypal_label')]",,"//label[contains(@id,'PAYMENT_OPTION--index--payment_option_paypal_label')]",,,,,"//input[contains(@id,'PAYMENT_OPTION--index--payment_option_paypal')]",,,"//input[contains(@id,'PAYMENT_OPTION--index--payment_option_paypal')]",,,,,,,//label[@id='form--checkout_payment_type--field--PAYMENT_OPTION--index--payment_option_paypal_label'],,//label[@id='form--checkout_payment_type--field--PAYMENT_OPTION--index--payment_option_paypal_label'],,,,,"//label[contains(@id,'form--checkout_payment_type--field--PAYMENT_OPTION--index--payment_option_paypal_label')]",,"//label[contains(@id,'PAYMENT_OPTION--index--payment_option_paypal_label')]",,"//label[contains(@id,'index--payment_option_paypal_label')]//parent::div",,//span[@data-test-id='pp_radio_button_Ingenico_PayPal'],,//label[@id='form--checkout_payment_type--field--PAYMENT_OPTION--index--payment_option_paypal_label']],,,,,,"//label[contains(@id,'PAYMENT_OPTION--index--payment_option_paypal_label')]//parent::div",,,,,
1,PAYMENTPAGE,clickContBtn,//input[@id='continue-to-payment-btn'],//input[@id='continue-to-payment-btn'],//input[@id='continue-to-payment-btn'],"//div[@id='continue-checkout-btm']//input[contains(@class,'form-submit js_analytics_checkout_payment')]|//a[contains(@class,'bottom js_analytics_mobile_payment ')]",,"//input[contains(@class,'form-submit js_analytics_checkout_payment')]||//a[contains(@class,'bottom js_analytics_mobile_payment ')]",,,,,(//input[@data-test-id='form_address_submit'])[2],,,(//input[@data-test-id='form_address_submit'])[2],,,,,,//div[@id='continue-checkout-btm']/a,//div[@class='submit btn_continue_checkout'],,(//a[@class='btn btn-primary form-submit checkout-buttons'])[2]|(//input[@data-test-id='checkout_continue_checkout'])[2],,,,,//input[@data-test-id='form_checkout_billing_continue'],,(//input[@class='button btn btn-primary continue-checkout'])[1],,(//input[@data-test-id='form_checkout_billing_continue'])[2],//input[@id='continue-to-payment-btn'],//input[@id='continue-to-payment-btn'],,//input[@data-test-id='form_checkout_billing_continue'],,,,,,//input[@data-test-id='form_address_submit'],,,,//input[@id='continue-to-payment-btn'],
1,PAYMENTPAGE,enterPayPalEmail,//input[@id='email'],//input[@id='email'],//input[@id='email'],//input[@id='email'],,//input[@id='email'],,,,,//input[@id='email'],,,//input[@id='email'],,,,,,//input[@id='email'],//input[@id='email'],,//input[@id='email'],,,,,//input[@id='email'],,//input[@id='email'],,//input[@id='email'],//input[@id='email'],//input[@id='email'],,//input[@id='email'],,,,,,//input[@id='email'],,,,//input[@id='email'],
1,PAYMENTPAGE,enterPayPalPass,//input[@id='password'],//input[@id='password'],//input[@id='password'],//input[@id='password'],,//input[@id='password'],,,,,//input[@id='password'],,,//input[@id='password'],,,,,,//input[@id='password'],//input[@id='password'],,//input[@id='password'],,,,,//input[@id='password'],,//input[@id='password'],,//input[@id='password'],//input[@id='password'],//input[@id='password'],,//input[@id='password'],,,,,,//input[@id='password'],,,,//input[@id='password'],
1,PAYMENTPAGE,clickPayPalContBtn,//button[@id='btnLogin'],//button[@id='btnLogin'],//button[@id='btnLogin'],//button[@id='btnLogin'],,//button[@id='btnLogin'],,,,,"//button[contains(@class,'button actionContinue')]",,,//button[@id='btnLogin'],,,,,,//button[@id='btnLogin'],"//button[contains(@class,'button actionContinue')]",,//button[@id='btnLogin'],,,,,//button[@id='btnLogin'],,//button[@id='btnLogin'],,//button[@id='btnLogin'],//button[@id='btnLogin'],//button[@id='btnLogin'],,//button[@id='btnLogin'],,,,,,//button[@id='btnLogin'],,,,"//button[contains(@class,'button actionContinue')]",
1,PAYMENTPAGE,clickConfrmContBtn,//button[@id='payment-submit-btn'],//button[@id='payment-submit-btn'],//button[@id='payment-submit-btn'],//button[@id='payment-submit-btn'],,//button[@id='payment-submit-btn'],,,,,//button[@id='payment-submit-btn'],,,//button[@id='payment-submit-btn'],,,,,,//button[@id='payment-submit-btn'],//button[@id='payment-submit-btn'],,//button[@id='payment-submit-btn'],,,,,//button[@id='payment-submit-btn'],,//button[@id='payment-submit-btn'],,//button[@id='payment-submit-btn'],//button[@id='payment-submit-btn'],//button[@id='payment-submit-btn'],,//button[@id='payment-submit-btn'],,,,,,//button[@id='payment-submit-btn'],,,,//button[@id='payment-submit-btn'],
1,VIEWCART,payPalExpTandC,"(//div[contains(@class,'terms-conditions')]//input[@type='checkbox'])[2]",,,,,,,,,,(//div[@class='terms-conditions']//input[@type='checkbox'])[2],,,,,,,,,,//div[@class='terms-conditions']//input[@type='checkbox'],,,,,,,,,,,,,(//input[@class='check-terms-conditions'])[1],,(//input[@class='check-terms-conditions'])[1],,,,,,,,,,//div[@class='terms-conditions js-terms-conditions']//input[@type='checkbox'],
1,VIEWCART,payPalExpCheckout,"(//div[contains(@class,'paypal-button')]//a)[5]",,,,,,,,,,(//div[@class='paypal-button']//a)[2],,,,,,,,,,//div[@class='paypal-button']//a,,,,,,,,,,,,,,,,,,,,,,,,,//div[@class='paypal-button js-paypal-button']//a,
1,VIEWCART,ppExpSampleContBtn,"//a[contains(@class,'button js-continue-checkout-button samples-content__continue--')]",,,,,,,,,,//a[@data-test-id='form_checkout_samples_continue'],,,,,,,,,,//input[@id='add-samples'],,,,,,,,,,,,,//div[@class='paypal-button']/a,,//div[@class='paypal-button']/a,,,,,,,,,,//a[@class='continue_paypal'],
